player_name,player_id,pos_id,position,pos,occurences,main
Gabriel Hachen,299645,73,Central Midfielder,CM,7,True
Gabriel Hachen,299645,78,Left Midfielder,LM,1,False
Gabriel Hachen,299645,104,Striker,ST,2,False
Gabriel Hachen,299645,107,Left Winger,LW,1,False
Braian Rivero,683901,67,Defensive Midfielder,DM,1,False
Braian Rivero,683901,72,Right Midfielder,RM,1,False
Braian Rivero,683901,73,Central Midfielder,CM,14,True
Braian Rivero,683901,84,Attacking Midfielder,AM,5,False
Ivan Gomez,770895,65,Defensive Midfielder,DM,5,False
Ivan Gomez,770895,72,Right Midfielder,RM,1,False
Ivan Gomez,770895,73,Central Midfielder,CM,17,True
Ivan Gomez,770895,84,Attacking Midfielder,AM,6,False
Ivan Gomez,770895,87,Left Winger,LW,1,False
Fernando Juarez,794311,63,Defensive Midfielder,DM,1,False
Fernando Juarez,794311,72,Right Midfielder,RM,3,False
Fernando Juarez,794311,73,Central Midfielder,CM,10,True
Fernando Juarez,794311,78,Left Midfielder,LM,1,False
Fernando Juarez,794311,83,Right Winger,RW,1,False
Fernando Juarez,794311,84,Attacking Midfielder,AM,5,False
Guido Mainero,841947,71,Right Midfielder,RM,10,True
Guido Mainero,841947,73,Central Midfielder,CM,1,False
Guido Mainero,841947,78,Left Midfielder,LM,2,False
Guido Mainero,841947,82,Right Winger,RW,8,False
Guido Mainero,841947,86,Attacking Midfielder,AM,1,False
Guido Mainero,841947,104,Striker,ST,1,False
Agustin Ocampo,1020248,72,Right Midfielder,RM,1,False
Agustin Ocampo,1020248,73,Central Midfielder,CM,3,False
Agustin Ocampo,1020248,78,Left Midfielder,LM,11,True
Agustin Ocampo,1020248,82,Right Winger,RW,3,False
Agustin Ocampo,1020248,85,Attacking Midfielder,AM,3,False
Agustin Ocampo,1020248,87,Left Winger,LW,7,False
Carlos Villalba,1020944,74,Central Midfielder,CM,11,True
Carlos Villalba,1020944,85,Attacking Midfielder,AM,1,False
Agustin Obando,1037265,78,Left Midfielder,LM,1,True
Leonel Picco,1097836,34,Center Back,CB,11,False
Leonel Picco,1097836,64,Defensive Midfielder,DM,7,False
Leonel Picco,1097836,72,Right Midfielder,RM,1,False
Leonel Picco,1097836,73,Central Midfielder,CM,11,True
Franco Baldassarra,1228220,66,Defensive Midfielder,DM,2,False
Franco Baldassarra,1228220,75,Central Midfielder,CM,11,True
Franco Zapiola,1276036,73,Central Midfielder,CM,1,False
Franco Zapiola,1276036,78,Left Midfielder,LM,3,False
Franco Zapiola,1276036,86,Attacking Midfielder,AM,3,True
Franco Zapiola,1276036,87,Left Winger,LW,3,False
Franco Zapiola,1276036,104,Striker,ST,1,False
Facundo Russo,1276545,72,Right Midfielder,RM,6,True
Facundo Russo,1276545,82,Right Winger,RW,2,False
Facundo Russo,1276545,106,Striker,ST,1,False
Lisandro Sebastian Montenegro,1435942,72,Right Midfielder,RM,1,True
Lisandro Sebastian Montenegro,1435942,76,Central Midfielder,CM,1,False
Lisandro Sebastian Montenegro,1435942,94,Attacking Midfielder,AM,1,False
Ciro Rius,164681,51,Right Wing-Back,RWB,1,False
Ciro Rius,164681,71,Right Midfielder,RM,3,False
Ciro Rius,164681,83,Right Winger,RW,6,True
Ciro Rius,164681,105,Striker,ST,1,False
Maximiliano Nicolas Urruti,264747,104,Striker,ST,3,True
Ronaldo Martinez,659738,88,Left Winger,LW,2,False
Ronaldo Martinez,659738,94,Attacking Midfielder,AM,1,False
Ronaldo Martinez,659738,104,Striker,ST,25,True
Augusto Lotti,693593,72,Right Midfielder,RM,1,False
Augusto Lotti,693593,87,Left Winger,LW,3,False
Augusto Lotti,693593,104,Striker,ST,9,True
Mateo Pellegrino,1224237,95,Attacking Midfielder,AM,1,False
Mateo Pellegrino,1224237,104,Striker,ST,22,True
Gonzalo Valdivia,1339362,38,Left Back,LB,1,False
Gonzalo Valdivia,1339362,107,Left Winger,LW,1,True
Franco Minerva,1647815,59,Left Wing-Back,LWB,1,False
Franco Minerva,1647815,78,Left Midfielder,LM,1,False
Franco Minerva,1647815,88,Left Winger,LW,1,True
Lucas Hoyos,113620,11,Keeper,GK,22,True
Ramiro Macagno,684778,11,Keeper,GK,35,True
Leonel Vangioni,94631,35,Center Back,CB,6,True
Leonel Vangioni,94631,38,Left Back,LB,1,False
Gustavo Velazquez,497352,32,Right Back,RB,5,False
Gustavo Velazquez,497352,33,Center Back,CB,37,True
Saul Salcedo,724317,35,Center Back,CB,6,True
Angelo Martino,805592,38,Left Back,LB,31,True
Angelo Martino,805592,58,Left Wing-Back,LWB,1,False
Angelo Martino,805592,88,Left Winger,LW,1,False
Armando Mendez,1093699,32,Right Back,RB,27,True
Armando Mendez,1093699,33,Center Back,CB,1,False
Armando Mendez,1093699,52,Right Wing-Back,RWB,1,False
Armando Mendez,1093699,72,Right Midfielder,RM,3,False
Armando Mendez,1093699,83,Right Winger,RW,1,False
Augusto Schott,1200762,32,Right Back,RB,7,True
Tomas Jacob,1308412,34,Center Back,CB,4,True
Ian Glavinovich,1376793,34,Center Back,CB,26,True
Éver Banega,108568,64,Defensive Midfielder,DM,3,False
Éver Banega,108568,73,Central Midfielder,CM,15,False
Éver Banega,108568,85,Attacking Midfielder,AM,17,True
Julian Fernandez,453412,64,Defensive Midfielder,DM,10,True
Julian Fernandez,453412,74,Central Midfielder,CM,2,False
Gabriel Carabajal,529100,38,Left Back,LB,1,False
Gabriel Carabajal,529100,77,Central Midfielder,CM,1,False
Gabriel Carabajal,529100,79,Left Midfielder,LM,2,True
Gabriel Carabajal,529100,106,Striker,ST,1,False
Ignacio Mendez,847986,64,Defensive Midfielder,DM,4,False
Ignacio Mendez,847986,72,Right Midfielder,RM,1,False
Ignacio Mendez,847986,73,Central Midfielder,CM,11,True
Ignacio Mendez,847986,82,Right Winger,RW,1,False
Rodrigo Fernandez,861785,64,Defensive Midfielder,DM,12,False
Rodrigo Fernandez,861785,72,Right Midfielder,RM,2,False
Rodrigo Fernandez,861785,73,Central Midfielder,CM,14,True
Jeronimo Cacciabue,918492,63,Defensive Midfielder,DM,3,True
Jeronimo Cacciabue,918492,72,Right Midfielder,RM,1,False
Jeronimo Cacciabue,918492,73,Central Midfielder,CM,2,False
Matko Miljevic,981079,76,Central Midfielder,CM,2,True
Brian Calderara,1201407,38,Left Back,LB,4,True
Brian Calderara,1201407,59,Left Wing-Back,LWB,1,False
Brian Calderara,1201407,72,Right Midfielder,RM,1,False
Brian Calderara,1201407,78,Left Midfielder,LM,4,False
Brian Calderara,1201407,87,Left Winger,LW,1,False
David Sotelo,1405419,66,Defensive Midfielder,DM,1,True
Tomas Perez,1508514,75,Central Midfielder,CM,1,True
Esteban Fernandez,1562792,85,Attacking Midfielder,AM,2,True
Fabricio Tirado,1633129,67,Defensive Midfielder,DM,1,False
Fabricio Tirado,1633129,78,Left Midfielder,LM,1,True
Juan Manuel Garcia,626154,104,Striker,ST,27,True
Ignacio Ramirez,727095,104,Striker,ST,33,True
Ignacio Ramirez,727095,107,Left Winger,LW,3,False
Fernando Cardozo,860962,51,Right Wing-Back,RWB,1,False
Fernando Cardozo,860962,72,Right Midfielder,RM,1,False
Fernando Cardozo,860962,83,Right Winger,RW,3,True
Fernando Cardozo,860962,104,Striker,ST,1,False
Guillermo May,979800,83,Right Winger,RW,4,True
Guillermo May,979800,85,Attacking Midfielder,AM,1,False
Guillermo May,979800,104,Striker,ST,4,False
Guillermo May,979800,107,Left Winger,LW,1,False
Francisco Gonzalez,1042571,82,Right Winger,RW,11,True
Francisco Gonzalez,1042571,87,Left Winger,LW,8,False
Francisco Gonzalez,1042571,104,Striker,ST,4,False
Lucas Besozzi,1200664,76,Central Midfielder,CM,1,False
Lucas Besozzi,1200664,87,Left Winger,LW,6,True
Lucas Besozzi,1200664,96,Attacking Midfielder,AM,1,False
Ignacio Schor,1214017,79,Left Midfielder,LM,1,True
Ignacio Schor,1214017,83,Right Winger,RW,1,False
Ignacio Schor,1214017,87,Left Winger,LW,1,False
Misael Jaime,1246290,83,Right Winger,RW,2,True
Jeremias Tica,1307096,85,Attacking Midfielder,AM,1,False
Jeremias Tica,1307096,103,Right Winger,RW,1,True
Giovani Chiaverano,1562427,103,Right Winger,RW,1,True
Marcelo Barovero,113577,11,Keeper,GK,16,True
Jose Devecchi,561146,11,Keeper,GK,28,True
Facundo Sanguinetti,1200037,11,Keeper,GK,10,True
Emanuel Insua,317775,38,Left Back,LB,37,True
Emanuel Insua,317775,59,Left Wing-Back,LWB,1,False
Ezequiel Bonifacio,566259,32,Right Back,RB,15,True
Ezequiel Bonifacio,566259,38,Left Back,LB,1,False
Alexis Maldonado,743052,34,Center Back,CB,1,True
Alejandro Maciel,907957,32,Right Back,RB,1,False
Alejandro Maciel,907957,33,Center Back,CB,38,True
Luciano Leonel Recalde,917569,36,Center Back,CB,5,True
Nicolas Hernandez,1054270,36,Center Back,CB,10,True
Nicolas Hernandez,1054270,38,Left Back,LB,2,False
Mateo Perez,1242715,34,Center Back,CB,4,True
Gabriel Aranda,1280325,35,Center Back,CB,4,True
Guillermo Enrique,1312034,32,Right Back,RB,17,True
Mathias De Ritis,1478196,38,Left Back,LB,2,True
Lautaro Cardozo,1607056,32,Right Back,RB,3,True
Juan Iribarren,1610960,32,Right Back,RB,1,True
Jesus Soraire,833682,64,Defensive Midfielder,DM,6,False
Jesus Soraire,833682,73,Central Midfielder,CM,7,True
Jesus Soraire,833682,84,Attacking Midfielder,AM,6,False
Braian Galvan,876275,72,Right Midfielder,RM,3,True
Braian Galvan,876275,76,Central Midfielder,CM,1,False
Braian Galvan,876275,78,Left Midfielder,LM,1,False
Braian Galvan,876275,83,Right Winger,RW,2,False
Braian Galvan,876275,87,Left Winger,LW,2,False
Cristian Nunez,918511,64,Defensive Midfielder,DM,6,True
Cristian Nunez,918511,72,Right Midfielder,RM,1,False
Cristian Nunez,918511,73,Central Midfielder,CM,4,False
Cristian Nunez,918511,84,Attacking Midfielder,AM,1,False
Alejandro Cabrera,930564,66,Defensive Midfielder,DM,1,True
Yvo Calleros,1130865,34,Center Back,CB,1,False
Yvo Calleros,1130865,64,Defensive Midfielder,DM,8,True
Yvo Calleros,1130865,74,Central Midfielder,CM,8,False
Martin Ezequiel Canete,1131702,64,Defensive Midfielder,DM,3,False
Martin Ezequiel Canete,1131702,75,Central Midfielder,CM,3,False
Martin Ezequiel Canete,1131702,82,Right Winger,RW,3,False
Martin Ezequiel Canete,1131702,84,Attacking Midfielder,AM,9,True
Matias Gonzalez,1200040,75,Central Midfielder,CM,3,False
Matias Gonzalez,1200040,85,Attacking Midfielder,AM,6,True
Ignacio Rodriguez,1244348,72,Right Midfielder,RM,1,False
Ignacio Rodriguez,1244348,74,Central Midfielder,CM,3,False
Ignacio Rodriguez,1244348,78,Left Midfielder,LM,11,False
Ignacio Rodriguez,1244348,82,Right Winger,RW,2,False
Ignacio Rodriguez,1244348,84,Attacking Midfielder,AM,14,True
Ignacio Rodriguez,1244348,87,Left Winger,LW,11,False
Lautaro Villegas,1246078,85,Attacking Midfielder,AM,1,True
Yonathan Rodriguez,1306107,64,Defensive Midfielder,DM,12,True
Yonathan Rodriguez,1306107,74,Central Midfielder,CM,8,False
Yonathan Rodriguez,1306107,86,Attacking Midfielder,AM,1,False
Dylan Gamarra,1416382,75,Central Midfielder,CM,1,True
Tomas Adoryan,1447884,64,Defensive Midfielder,DM,5,False
Tomas Adoryan,1447884,72,Right Midfielder,RM,1,False
Tomas Adoryan,1447884,73,Central Midfielder,CM,10,True
Tomas Adoryan,1447884,86,Attacking Midfielder,AM,1,False
Bruno Sepulveda,741669,104,Striker,ST,22,True
Juan Alvarez,848153,51,Right Wing-Back,RWB,1,False
Juan Alvarez,848153,72,Right Midfielder,RM,8,False
Juan Alvarez,848153,78,Left Midfielder,LM,1,False
Juan Alvarez,848153,82,Right Winger,RW,14,True
Juan Alvarez,848153,84,Attacking Midfielder,AM,2,False
Juan Alvarez,848153,87,Left Winger,LW,2,False
Juan Bisanz,1339423,82,Right Winger,RW,2,False
Juan Bisanz,1339423,85,Attacking Midfielder,AM,1,False
Juan Bisanz,1339423,87,Left Winger,LW,9,True
Juan Bisanz,1339423,104,Striker,ST,3,False
Marcos Echeverria,1357786,106,Striker,ST,1,True
Mauricio Roldan,1457902,104,Striker,ST,4,True
Geronimo Rivera,1489242,82,Right Winger,RW,5,True
Geronimo Rivera,1489242,86,Attacking Midfielder,AM,1,False
Geronimo Rivera,1489242,87,Left Winger,LW,3,False
Alan Sosa,855471,11,Keeper,GK,34,True
Felipe Zenobio,1198479,11,Keeper,GK,20,True
Juan Sánchez Mino,239981,38,Left Back,LB,7,True
Juan Sánchez Mino,239981,59,Left Wing-Back,LWB,2,False
Juan Sánchez Mino,239981,77,Central Midfielder,CM,3,False
Juan Sánchez Mino,239981,78,Left Midfielder,LM,1,False
Juan Sánchez Mino,239981,86,Attacking Midfielder,AM,1,False
Nehuén Paz,490660,35,Center Back,CB,5,True
Pablo Adorno,921260,36,Center Back,CB,3,True
Pablo Adorno,921260,38,Left Back,LB,1,False
Nahuel Banegas,1098367,36,Center Back,CB,1,False
Nahuel Banegas,1098367,38,Left Back,LB,25,True
Nahuel Banegas,1098367,59,Left Wing-Back,LWB,8,False
Nahuel Banegas,1098367,78,Left Midfielder,LM,1,False
Gian Nardelli,1201766,32,Right Back,RB,1,False
Gian Nardelli,1201766,34,Center Back,CB,18,True
Gian Nardelli,1201766,51,Right Wing-Back,RWB,1,False
Gian Nardelli,1201766,86,Attacking Midfielder,AM,1,False
Pablo Minissale,1231125,33,Center Back,CB,10,True
Martin Ortega,1266877,32,Right Back,RB,20,True
Martin Ortega,1266877,51,Right Wing-Back,RWB,2,False
Nahuel Genez,1280337,38,Left Back,LB,7,True
Tomas Fernandez,1509613,34,Center Back,CB,3,True
Tomas Fernandez,1509613,76,Central Midfielder,CM,1,False
Angelo Marchese,1644103,38,Left Back,LB,4,True
Leonel Ariel Miranda,426408,74,Central Midfielder,CM,4,True
Leonel Ariel Miranda,426408,85,Attacking Midfielder,AM,1,False
Ijiel Protti,647929,78,Left Midfielder,LM,1,True
Gonzalo Maroni,751138,73,Central Midfielder,CM,11,True
Gonzalo Maroni,751138,78,Left Midfielder,LM,2,False
Gonzalo Maroni,751138,85,Attacking Midfielder,AM,9,False
Gonzalo Maroni,751138,104,Striker,ST,2,False
Agustin Cardozo,795163,36,Center Back,CB,1,False
Agustin Cardozo,795163,64,Defensive Midfielder,DM,14,False
Agustin Cardozo,795163,73,Central Midfielder,CM,16,True
Martin Garay,939965,32,Right Back,RB,10,True
Martin Garay,939965,51,Right Wing-Back,RWB,1,False
Martin Garay,939965,64,Defensive Midfielder,DM,8,False
Martin Garay,939965,72,Right Midfielder,RM,1,False
Martin Garay,939965,73,Central Midfielder,CM,5,False
Martin Garay,939965,82,Right Winger,RW,3,False
Tomas Galvan,1256242,63,Defensive Midfielder,DM,6,False
Tomas Galvan,1256242,72,Right Midfielder,RM,2,False
Tomas Galvan,1256242,73,Central Midfielder,CM,7,True
Tomas Galvan,1256242,78,Left Midfielder,LM,2,False
Tomas Galvan,1256242,83,Right Winger,RW,6,False
Tomas Galvan,1256242,84,Attacking Midfielder,AM,2,False
Tomas Galvan,1256242,87,Left Winger,LW,4,False
Lorenzo Scipioni,1358378,66,Defensive Midfielder,DM,1,True
Santiago Gonzalez,1630645,66,Defensive Midfielder,DM,1,True
Facundo Ferreyra,160166,104,Striker,ST,5,True
Leandro Contin,581174,104,Striker,ST,11,True
Eric Ramirez,837890,104,Striker,ST,17,True
Blas Armoa,839634,72,Right Midfielder,RM,2,False
Blas Armoa,839634,78,Left Midfielder,LM,1,False
Blas Armoa,839634,83,Right Winger,RW,3,False
Blas Armoa,839634,85,Attacking Midfielder,AM,2,False
Blas Armoa,839634,87,Left Winger,LW,6,False
Blas Armoa,839634,104,Striker,ST,8,True
Dario Sarmiento,1095198,107,Left Winger,LW,1,True
Florian Monzon,1200720,72,Right Midfielder,RM,1,False
Florian Monzon,1200720,82,Right Winger,RW,1,False
Florian Monzon,1200720,105,Striker,ST,18,True
Sebastian Medina,1270044,59,Left Wing-Back,LWB,1,False
Sebastian Medina,1270044,85,Attacking Midfielder,AM,1,False
Sebastian Medina,1270044,88,Left Winger,LW,1,False
Sebastian Medina,1270044,115,Striker,ST,1,True
Ezequiel Forclaz,1336583,38,Left Back,LB,1,False
Ezequiel Forclaz,1336583,72,Right Midfielder,RM,1,False
Ezequiel Forclaz,1336583,82,Right Winger,RW,6,True
Ezequiel Forclaz,1336583,85,Attacking Midfielder,AM,1,False
Ezequiel Forclaz,1336583,87,Left Winger,LW,2,False
Ezequiel Forclaz,1336583,104,Striker,ST,3,False
Matias Espindola,1343371,106,Striker,ST,1,True
Bernardo Benitez,1368373,107,Left Winger,LW,1,True
Sebastian Emanuel Moyano,279891,11,Keeper,GK,36,True
Marcelo Mino,847988,11,Keeper,GK,9,True
Nicolas Demartini,925286,36,Center Back,CB,13,True
Gonzalo Goni,939404,33,Center Back,CB,34,True
Facundo Mater,1095779,32,Right Back,RB,22,True
Facundo Mater,1095779,51,Right Wing-Back,RWB,4,False
Facundo Mater,1095779,64,Defensive Midfielder,DM,1,False
Facundo Mater,1095779,72,Right Midfielder,RM,4,False
Facundo Mater,1095779,106,Striker,ST,1,False
Nicolas Capraro,1111071,33,Center Back,CB,37,True
Rodrigo Insua,1134305,38,Left Back,LB,27,True
Rodrigo Insua,1134305,59,Left Wing-Back,LWB,6,False
Rodrigo Insua,1134305,77,Central Midfielder,CM,2,False
Rodrigo Insua,1134305,78,Left Midfielder,LM,1,False
Pedro Velurtas,1312331,32,Right Back,RB,5,True
Agustin Irazoque,1328559,36,Center Back,CB,6,True
Agustin Irazoque,1328559,38,Left Back,LB,1,False
Lucas Faggioli,1357991,32,Right Back,RB,1,True
Lucas Faggioli,1357991,34,Center Back,CB,1,False
Franco Nicolas Tolosa,1436205,38,Left Back,LB,2,False
Franco Nicolas Tolosa,1436205,59,Left Wing-Back,LWB,5,True
Dardo Federico Miloc,182159,32,Right Back,RB,1,False
Dardo Federico Miloc,182159,35,Center Back,CB,7,False
Dardo Federico Miloc,182159,64,Defensive Midfielder,DM,2,False
Dardo Federico Miloc,182159,74,Central Midfielder,CM,8,True
Ivan Tapia,944446,66,Defensive Midfielder,DM,2,False
Ivan Tapia,944446,73,Central Midfielder,CM,13,True
Ivan Tapia,944446,85,Attacking Midfielder,AM,1,False
Alan Cantero,1098460,83,Right Winger,RW,2,False
Alan Cantero,1098460,85,Attacking Midfielder,AM,13,True
Alan Cantero,1098460,104,Striker,ST,3,False
Siro Rosane,1200765,64,Defensive Midfielder,DM,20,True
Siro Rosane,1200765,73,Central Midfielder,CM,7,False
Rodrigo Herrera,1213003,64,Defensive Midfielder,DM,22,True
Rodrigo Herrera,1213003,73,Central Midfielder,CM,8,False
Santiago Coronel,1248005,64,Defensive Midfielder,DM,2,False
Santiago Coronel,1248005,76,Central Midfielder,CM,1,False
Santiago Coronel,1248005,78,Left Midfielder,LM,2,False
Santiago Coronel,1248005,85,Attacking Midfielder,AM,4,True
Santiago Coronel,1248005,87,Left Winger,LW,1,False
Santiago Coronel,1248005,103,Right Winger,RW,1,False
Maximiliano Puig,1336136,72,Right Midfielder,RM,1,True
Alex Juarez,1371860,63,Defensive Midfielder,DM,2,True
Alex Juarez,1371860,83,Right Winger,RW,1,False
Jhonatan Candia,745206,104,Striker,ST,13,True
Alexis Dominguez,793285,104,Striker,ST,24,True
Alexis Dominguez,793285,107,Left Winger,LW,1,False
Marcos Iacobellis,1097396,72,Right Midfielder,RM,1,False
Marcos Iacobellis,1097396,77,Central Midfielder,CM,1,False
Marcos Iacobellis,1097396,83,Right Winger,RW,4,True
Marcos Iacobellis,1097396,85,Attacking Midfielder,AM,3,False
Marcos Iacobellis,1097396,87,Left Winger,LW,1,False
Marcos Iacobellis,1097396,115,Striker,ST,1,False
Daniel Juarez,1109029,83,Right Winger,RW,1,False
Daniel Juarez,1109029,87,Left Winger,LW,2,True
Daniel Juarez,1109029,106,Striker,ST,1,False
Lucas Brochero,1201884,51,Right Wing-Back,RWB,2,False
Lucas Brochero,1201884,72,Right Midfielder,RM,7,False
Lucas Brochero,1201884,76,Central Midfielder,CM,2,False
Lucas Brochero,1201884,82,Right Winger,RW,14,True
Lucas Brochero,1201884,87,Left Winger,LW,1,False
Lucas Brochero,1201884,105,Striker,ST,1,False
Manuel Duarte,1253932,73,Central Midfielder,CM,2,False
Manuel Duarte,1253932,85,Attacking Midfielder,AM,2,False
Manuel Duarte,1253932,87,Left Winger,LW,4,True
Facundo Kruger,1341070,103,Right Winger,RW,1,False
Facundo Kruger,1341070,104,Striker,ST,13,True
Maximiliano Zalazar,1402346,78,Left Midfielder,LM,3,False
Maximiliano Zalazar,1402346,83,Right Winger,RW,1,False
Maximiliano Zalazar,1402346,85,Attacking Midfielder,AM,1,False
Maximiliano Zalazar,1402346,87,Left Winger,LW,16,True
Maximiliano Zalazar,1402346,105,Striker,ST,1,False
Federico Aguirre,1442364,107,Left Winger,LW,1,True
Federico Aguirre,1442364,115,Striker,ST,1,False
Enrique Bologna,18702,11,Keeper,GK,18,True
Cristopher Fiermarin,1195101,11,Keeper,GK,36,True
Ramiro Garcia,1272439,11,Keeper,GK,1,True
Emanuel Aguilera,209273,34,Center Back,CB,19,True
Esteban Burgos,576036,32,Right Back,RB,1,False
Esteban Burgos,576036,33,Center Back,CB,16,True
Alexis Soto,693430,37,Center Back,CB,1,False
Alexis Soto,693430,38,Left Back,LB,22,True
Alexis Soto,693430,64,Defensive Midfielder,DM,11,False
Alexis Soto,693430,77,Central Midfielder,CM,3,False
Alexis Soto,693430,79,Left Midfielder,LM,1,False
Dario Caceres,922919,38,Left Back,LB,21,True
Dario Caceres,922919,59,Left Wing-Back,LWB,1,False
Dario Caceres,922919,66,Defensive Midfielder,DM,1,False
Dario Caceres,922919,78,Left Midfielder,LM,2,False
Santiago Ramos,1073724,34,Center Back,CB,39,True
Lucas Ferreira,1195910,32,Right Back,RB,1,False
Lucas Ferreira,1195910,33,Center Back,CB,36,True
Ezequiel Cannavo,1216082,32,Right Back,RB,11,True
Ezequiel Cannavo,1216082,51,Right Wing-Back,RWB,1,False
Ezequiel Cannavo,1216082,72,Right Midfielder,RM,2,False
Ayrton Portillo,1226758,32,Right Back,RB,24,True
Ayrton Portillo,1226758,36,Center Back,CB,1,False
Ayrton Portillo,1226758,51,Right Wing-Back,RWB,2,False
Ayrton Portillo,1226758,72,Right Midfielder,RM,9,False
Ignacio Galvan,1230316,38,Left Back,LB,1,False
Ignacio Galvan,1230316,58,Left Wing-Back,LWB,3,True
Ignacio Galvan,1230316,78,Left Midfielder,LM,2,False
Esteban Lucero,1410456,36,Center Back,CB,3,True
Tiago Ferreira,1505749,34,Center Back,CB,14,True
Tiago Ferreira,1505749,38,Left Back,LB,6,False
Tiago Ferreira,1505749,59,Left Wing-Back,LWB,1,False
David Barbona,609985,73,Central Midfielder,CM,2,False
David Barbona,609985,83,Right Winger,RW,4,False
David Barbona,609985,85,Attacking Midfielder,AM,5,True
David Barbona,609985,87,Left Winger,LW,1,False
Rodrigo Bogarin,618807,66,Defensive Midfielder,DM,1,False
Rodrigo Bogarin,618807,71,Right Midfielder,RM,1,False
Rodrigo Bogarin,618807,77,Central Midfielder,CM,1,False
Rodrigo Bogarin,618807,84,Attacking Midfielder,AM,22,True
Rodrigo Bogarin,618807,103,Right Winger,RW,1,False
Rodrigo Bogarin,618807,107,Left Winger,LW,1,False
Kevin Gutierrez,905265,64,Defensive Midfielder,DM,5,False
Kevin Gutierrez,905265,73,Central Midfielder,CM,9,True
Julian Alejo Lopez,968125,34,Center Back,CB,1,False
Julian Alejo Lopez,968125,38,Left Back,LB,1,False
Julian Alejo Lopez,968125,63,Defensive Midfielder,DM,27,True
Julian Alejo Lopez,968125,74,Central Midfielder,CM,10,False
Julian Alejo Lopez,968125,84,Attacking Midfielder,AM,3,False
Aaron Molinas,1186693,77,Central Midfielder,CM,1,False
Aaron Molinas,1186693,78,Left Midfielder,LM,3,False
Aaron Molinas,1186693,85,Attacking Midfielder,AM,7,True
Aaron Molinas,1186693,87,Left Winger,LW,4,False
Aaron Molinas,1186693,103,Right Winger,RW,2,False
Matias Sosa,1233747,76,Central Midfielder,CM,1,False
Matias Sosa,1233747,83,Right Winger,RW,1,True
Matias Sosa,1233747,85,Attacking Midfielder,AM,1,False
Cesar Perez,1338317,64,Defensive Midfielder,DM,2,False
Cesar Perez,1338317,72,Right Midfielder,RM,2,False
Cesar Perez,1338317,73,Central Midfielder,CM,21,True
Cesar Perez,1338317,78,Left Midfielder,LM,1,False
Cesar Perez,1338317,85,Attacking Midfielder,AM,1,False
Cesar Perez,1338317,87,Left Winger,LW,1,False
Cesar Perez,1338317,104,Striker,ST,1,False
Kevin Lopez,1364153,63,Defensive Midfielder,DM,9,True
Kevin Lopez,1364153,72,Right Midfielder,RM,1,False
Kevin Lopez,1364153,73,Central Midfielder,CM,5,False
Benjamin Schamine,1607551,64,Defensive Midfielder,DM,6,True
Gabriel Alanis,586720,38,Left Back,LB,1,False
Gabriel Alanis,586720,78,Left Midfielder,LM,1,False
Gabriel Alanis,586720,83,Right Winger,RW,5,True
Gabriel Alanis,586720,85,Attacking Midfielder,AM,3,False
Gabriel Alanis,586720,87,Left Winger,LW,3,False
Gaston Togni,832164,77,Central Midfielder,CM,1,False
Gaston Togni,832164,85,Attacking Midfielder,AM,3,False
Gaston Togni,832164,87,Left Winger,LW,23,True
Luciano Herrera,892643,38,Left Back,LB,1,False
Luciano Herrera,892643,58,Left Wing-Back,LWB,2,False
Luciano Herrera,892643,67,Defensive Midfielder,DM,2,False
Luciano Herrera,892643,72,Right Midfielder,RM,1,False
Luciano Herrera,892643,77,Central Midfielder,CM,1,False
Luciano Herrera,892643,78,Left Midfielder,LM,8,False
Luciano Herrera,892643,83,Right Winger,RW,12,False
Luciano Herrera,892643,85,Attacking Midfielder,AM,3,False
Luciano Herrera,892643,87,Left Winger,LW,12,False
Luciano Herrera,892643,104,Striker,ST,22,True
Juan Miritello,1107747,104,Striker,ST,30,True
Facundo Echevarria,1216074,88,Left Winger,LW,1,False
Facundo Echevarria,1216074,106,Striker,ST,3,True
Nicolás Palavecino,1280806,67,Defensive Midfielder,DM,1,False
Nicolás Palavecino,1280806,73,Central Midfielder,CM,1,False
Nicolás Palavecino,1280806,83,Right Winger,RW,5,True
Nicolás Palavecino,1280806,107,Left Winger,LW,1,False
Abiel Osorio,1343195,106,Striker,ST,3,True
Gaston Gomez,616344,11,Keeper,GK,15,True
Facundo Altamirano,636982,11,Keeper,GK,27,True
Mateo Clemente,1339670,11,Keeper,GK,1,True
Carlos Sánchez,56972,34,Center Back,CB,11,True
Carlos Sánchez,56972,65,Defensive Midfielder,DM,2,False
Carlos Sánchez,56972,74,Central Midfielder,CM,4,False
Gaston Campi,489072,26,Center Back,CB,34,True
Gaston Campi,489072,59,Left Wing-Back,LWB,1,False
Nicolas Tripichio,616153,32,Right Back,RB,22,True
Nicolas Tripichio,616153,33,Center Back,CB,4,False
Nicolas Tripichio,616153,51,Right Wing-Back,RWB,1,False
Nicolas Tripichio,616153,64,Defensive Midfielder,DM,11,False
Nicolas Tripichio,616153,73,Central Midfielder,CM,2,False
Nicolas Tripichio,616153,115,Striker,ST,1,False
Malcom Braida,938003,37,Center Back,CB,1,False
Malcom Braida,938003,38,Left Back,LB,15,True
Malcom Braida,938003,58,Left Wing-Back,LWB,15,False
Malcom Braida,938003,77,Central Midfielder,CM,1,False
Malcom Braida,938003,78,Left Midfielder,LM,11,False
Jhohan Romana,1133142,25,Center Back,CB,32,True
